data,hora,umidade_%
01/01/2000,00:10:41,26.10
01/01/2000,00:10:42,26.10
01/01/2000,00:10:43,26.10
01/01/2000,00:10:44,26.10
01/01/2000,00:10:45,26.10
01/01/2000,00:10:46,26.10
01/01/2000,00:10:47,26.20
01/01/2000,00:10:48,26.10
01/01/2000,00:10:50,26.20
01/01/2000,00:10:51,26.10
01/01/2000,00:10:52,26.20
01/01/2000,00:10:53,26.20
01/01/2000,00:10:54,26.10
01/01/2000,00:10:55,26.20
01/01/2000,00:10:56,26.10
01/01/2000,00:10:57,26.20
01/01/2000,00:10:58,26.20
01/01/2000,00:10:59,26.20
01/01/2000,00:11:00,26.10
01/01/2000,00:11:01,26.20
01/01/2000,00:11:02,26.20
01/01/2000,00:11:03,26.20
01/01/2000,00:11:04,26.10
01/01/2000,00:11:05,26.20
01/01/2000,00:11:06,26.20
01/01/2000,00:11:07,26.20
01/01/2000,00:11:08,26.20
01/01/2000,00:11:10,26.10
01/01/2000,00:11:11,26.20
01/01/2000,00:11:12,26.20
01/01/2000,00:11:13,26.10
01/01/2000,00:11:14,26.20
01/01/2000,00:11:15,26.20
01/01/2000,00:11:16,26.20
01/01/2000,00:11:17,26.20
01/01/2000,00:11:18,26.20
01/01/2000,00:11:19,26.20
01/01/2000,00:11:20,26.20
01/01/2000,00:11:21,26.10
01/01/2000,00:11:22,26.20
01/01/2000,00:11:23,26.20
01/01/2000,00:11:24,26.20
01/01/2000,00:11:25,26.20
01/01/2000,00:11:26,26.20
01/01/2000,00:11:27,26.20
01/01/2000,00:11:28,26.20
01/01/2000,00:11:29,26.20
01/01/2000,00:11:31,26.20
01/01/2000,00:11:32,26.20
01/01/2000,00:11:33,26.20
01/01/2000,00:11:34,26.20
01/01/2000,00:11:35,26.20
01/01/2000,00:11:36,26.20
01/01/2000,00:11:37,26.20
01/01/2000,00:11:38,26.20
01/01/2000,00:11:39,26.20
01/01/2000,00:11:40,26.20
01/01/2000,00:11:41,26.20
01/01/2000,00:11:42,26.20
01/01/2000,00:11:43,26.20
01/01/2000,00:11:44,26.20
01/01/2000,00:11:45,26.20
01/01/2000,00:11:46,26.20
01/01/2000,00:11:47,26.20
01/01/2000,00:11:48,26.20
01/01/2000,00:11:49,26.20
01/01/2000,00:11:51,26.20
01/01/2000,00:11:52,26.20
01/01/2000,00:11:53,26.20
01/01/2000,00:11:54,26.20
01/01/2000,00:11:55,26.20
01/01/2000,00:11:56,26.20
01/01/2000,00:11:57,26.20
01/01/2000,00:11:58,26.20
01/01/2000,00:11:59,26.20
01/01/2000,00:12:00,26.20
01/01/2000,00:12:01,26.20
01/01/2000,00:12:02,26.20
01/01/2000,00:12:03,26.20
01/01/2000,00:12:04,26.20
01/01/2000,00:12:05,26.20
01/01/2000,00:12:06,26.10
01/01/2000,00:12:07,26.10
01/01/2000,00:12:08,26.10
01/01/2000,00:12:09,26.20
01/01/2000,00:12:10,26.20
01/01/2000,00:12:12,26.20
01/01/2000,00:12:13,26.20
01/01/2000,00:12:14,26.20
01/01/2000,00:12:15,26.20
01/01/2000,00:12:16,26.20
01/01/2000,00:12:17,26.20
01/01/2000,00:12:18,26.20
01/01/2000,00:12:19,26.20
01/01/2000,00:12:20,26.20
01/01/2000,00:12:21,26.20
01/01/2000,00:12:22,26.20
01/01/2000,00:12:23,26.20
01/01/2000,00:12:24,26.20
01/01/2000,00:12:25,26.20
01/01/2000,00:12:26,26.20
01/01/2000,00:12:27,26.20
01/01/2000,00:12:28,26.20
01/01/2000,00:12:29,26.20
01/01/2000,00:12:30,26.20
01/01/2000,00:12:32,26.20
01/01/2000,00:12:33,26.20
01/01/2000,00:12:34,26.20
01/01/2000,00:12:35,26.20
01/01/2000,00:12:36,26.20
01/01/2000,00:12:37,26.20
01/01/2000,00:12:38,26.20
01/01/2000,00:12:39,26.20
01/01/2000,00:12:40,26.20
01/01/2000,00:12:41,26.20
01/01/2000,00:12:42,26.20
01/01/2000,00:12:43,26.20
01/01/2000,00:12:44,26.20
01/01/2000,00:12:45,26.20
01/01/2000,00:12:46,26.20
01/01/2000,00:12:47,26.20
01/01/2000,00:12:48,26.20
01/01/2000,00:12:49,26.20
01/01/2000,00:12:50,26.20
01/01/2000,00:12:51,26.20
01/01/2000,00:12:53,26.20
01/01/2000,00:12:54,26.20
01/01/2000,00:12:55,26.20
01/01/2000,00:12:56,26.20
01/01/2000,00:12:57,26.20
01/01/2000,00:12:58,26.20
01/01/2000,00:12:59,26.20
01/01/2000,00:13:00,26.20
01/01/2000,00:13:01,26.20
01/01/2000,00:13:02,26.20
01/01/2000,00:13:03,26.20
01/01/2000,00:13:04,26.20
01/01/2000,00:13:05,26.20
01/01/2000,00:13:06,26.20
01/01/2000,00:13:07,26.20
01/01/2000,00:13:08,26.20
01/01/2000,00:13:09,26.20
01/01/2000,00:13:10,26.20
01/01/2000,00:13:11,26.20
01/01/2000,00:13:13,26.20
01/01/2000,00:13:14,26.20
01/01/2000,00:13:15,26.20
01/01/2000,00:13:16,26.20
01/01/2000,00:13:17,26.20
01/01/2000,00:13:18,26.20
01/01/2000,00:13:19,26.20
01/01/2000,00:13:20,26.20
01/01/2000,00:13:21,26.20
01/01/2000,00:13:22,26.20
01/01/2000,00:13:23,26.20
01/01/2000,00:13:24,26.20
01/01/2000,00:13:25,26.20
01/01/2000,00:13:26,26.20
01/01/2000,00:13:27,26.20
01/01/2000,00:13:28,26.20
01/01/2000,00:13:29,26.20
01/01/2000,00:13:30,26.20
01/01/2000,00:13:31,26.20
01/01/2000,00:13:32,26.20
01/01/2000,00:13:34,26.20
01/01/2000,00:13:35,26.20
01/01/2000,00:13:36,26.20
01/01/2000,00:13:37,26.20
01/01/2000,00:13:38,26.20
01/01/2000,00:13:39,26.20
01/01/2000,00:13:40,26.20
01/01/2000,00:13:41,26.20
01/01/2000,00:13:42,26.20
01/01/2000,00:13:43,26.20
01/01/2000,00:13:44,26.20
01/01/2000,00:13:45,26.20
01/01/2000,00:13:46,26.20
01/01/2000,00:13:47,26.20
01/01/2000,00:13:48,26.20
01/01/2000,00:13:49,26.20
01/01/2000,00:13:50,26.20
01/01/2000,00:13:51,26.20
01/01/2000,00:13:52,26.20
01/01/2000,00:13:54,26.20
01/01/2000,00:13:55,26.20
01/01/2000,00:13:56,26.20
01/01/2000,00:13:57,26.20
01/01/2000,00:13:58,26.20
01/01/2000,00:13:59,26.20
01/01/2000,00:14:00,26.20
01/01/2000,00:14:01,26.20
01/01/2000,00:14:02,26.20
01/01/2000,00:14:03,26.20
01/01/2000,00:14:04,26.20
01/01/2000,00:14:05,26.20
01/01/2000,00:14:06,26.20
01/01/2000,00:14:07,26.20
01/01/2000,00:14:08,26.20
01/01/2000,00:14:09,26.20
01/01/2000,00:14:10,26.20
01/01/2000,00:14:11,26.20
01/01/2000,00:14:12,26.20
01/01/2000,00:14:13,26.20
01/01/2000,00:14:15,26.20
01/01/2000,00:14:16,26.20
01/01/2000,00:14:17,26.20
01/01/2000,00:14:18,26.20
